"Project name","Project version","Project id","Version id","Channel version id","Component name",Version,"Channel version origin","Channel version origin id","Channel version origin name","Vulnerability id",Description,"Published on","Updated on","Base Score",Exploitability,Impact,"Vulnerability source","Hub Vulnerability URL","Remediation status","Remediation target date","Remediation actual date","Remediation comment",URL,Severity,"Scan date"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2002-0493,"Apache Tomcat may be started without proper security settings if errors are encountered while reading the web.xml file, which could allow attackers to bypass intended restrictions.",2016-10-24,2016-10-24,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2002-0493",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2005-3510,"Apache Tomcat 5.5.0 to 5.5.11 allows remote attackers to cause a denial of service (CPU consumption) via a large number of simultaneous requests to list a web directory that has a large number of files.",2005-11-07,2011-03-08,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2005-3510",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2006-3835,"Apache Tomcat 5 before 5.5.17 allows remote attackers to list directories via a semicolon (;) preceding a filename with a mapped extension, as demonstrated by URLs ending with /;index.jsp and /;help.do.",2006-07-26,2011-03-08,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2006-3835",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2006-7195,"Cross-site scripting (XSS) vulnerability in implicit-objects.jsp in Apache Tomcat 5.0.0 through 5.0.30 and 5.5.0 through 5.5.17 allows remote attackers to inject arbitrary web script or HTML via certain header values.",2007-05-10,2011-03-08,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2006-7195",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2006-7196,"Cross-site scripting (XSS) vulnerability in the calendar application example in Apache Tomcat 4.0.0 through 4.0.6, 4.1.0 through 4.1.31, 5.0.0 through 5.0.30, and 5.5.0 through 5.5.15 allows remote attackers to inject arbitrary web script or HTML via the time parameter to cal2.jsp and possibly unspecified other vectors.  NOTE: this may be related to CVE-2006-0254.1.",2007-05-10,2011-03-08,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2006-7196",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-0450,"Directory traversal vulnerability in Apache HTTP Server and Tomcat 5.x before 5.5.22 and 6.x before 6.0.10, when using certain proxy modules (mod_proxy, mod_rewrite, mod_jk), allows remote attackers to read arbitrary files via a .. (dot dot) sequence with combinations of (1) ""/"" (slash), (2) ""\"" (backslash), and (3) URL-encoded backslash (%5C) characters in the URL, which are valid separators in Tomcat but not in Apache.",2007-03-19,2011-03-08,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-0450",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-1358,"Cross-site scripting (XSS) vulnerability in certain applications using Apache Tomcat 4.0.0 through 4.0.6 and 4.1.0 through 4.1.34 allows remote attackers to inject arbitrary web script or HTML via crafted ""Accept-Language headers that do not conform to RFC 2616"".",2007-05-10,2013-07-22,2.6,4.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-1358",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-1858,"The default SSL cipher configuration in Apache Tomcat 4.1.28 through 4.1.31, 5.0.0 through 5.0.30, and 5.5.0 through 5.5.17 uses certain insecure ciphers, including the anonymous cipher, which allows remote attackers to obtain sensitive information or have other, unspecified impacts.",2007-05-10,2016-08-23,2.6,4.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-1858",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-2449,"Multiple cross-site scripting (XSS) vulnerabilities in certain JSP files in the examples web application in Apache Tomcat 4.0.0 through 4.0.6, 4.1.0 through 4.1.36, 5.0.0 through 5.0.30, 5.5.0 through 5.5.24, and 6.0.0 through 6.0.13 allow remote attackers to inject arbitrary web script or HTML via the portion of the URI after the ';' character, as demonstrated by a URI containing a ""snp/snoop.jsp;"" sequence.",2007-06-15,2012-10-31,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-2449",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-2450,"Multiple cross-site scripting (XSS) vulnerabilities in the (1) Manager and (2) Host Manager web applications in Apache Tomcat 4.0.0 through 4.0.6, 4.1.0 through 4.1.36, 5.0.0 through 5.0.30, 5.5.0 through 5.5.24, and 6.0.0 through 6.0.13 allow remote authenticated users to inject arbitrary web script or HTML via a parameter name to manager/html/upload, and other unspecified vectors.",2007-06-18,2011-03-08,3.5,6.8,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-2450",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-3382,"Apache Tomcat 6.0.0 to 6.0.13, 5.5.0 to 5.5.24, 5.0.0 to 5.0.30, 4.1.0 to 4.1.36, and 3.3 to 3.3.2 treats single quotes (""'"") as delimiters in cookies, which might cause sensitive information such as session IDs to be leaked and allow remote attackers to conduct session hijacking attacks.",2007-08-15,2011-03-08,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-3382",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-3385,"Apache Tomcat 6.0.0 to 6.0.13, 5.5.0 to 5.5.24, 5.0.0 to 5.0.30, 4.1.0 to 4.1.36, and 3.3 to 3.3.2 does not properly handle the \"" character sequence in a cookie value, which might cause sensitive information such as session IDs to be leaked to remote attackers and enable session hijacking attacks.",2007-08-15,2011-04-21,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-3385",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-3386,"Cross-site scripting (XSS) vulnerability in the Host Manager Servlet for Apache Tomcat 6.0.0 to 6.0.13 and 5.5.0 to 5.5.24 allows remote attackers to inject arbitrary HTML and web script via crafted requests, as demonstrated using the aliases parameter to an html/add action.",2007-08-15,2011-03-08,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-3386",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2007-5333,"Apache Tomcat 6.0.0 through 6.0.14, 5.5.0 through 5.5.25, and 4.1.0 through 4.1.36 does not properly handle (1) double quote ("") characters or (2) %5C (encoded backslash) sequences in a cookie value, which might cause sensitive information such as session IDs to be leaked to remote attackers and enable session hijacking attacks.  NOTE: this issue exists because of an incomplete fix for CVE-2007-3385.",2008-02-12,2014-03-16,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-5333",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2008-0128,"The SingleSignOn Valve (org.apache.catalina.authenticator.SingleSignOn) in Apache Tomcat before 5.5.21 does not set the secure flag for the JSESSIONIDSSO cookie in an https session, which can cause the cookie to be sent in http requests and make it easier for remote attackers to capture this cookie.",2008-01-23,2011-03-08,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-0128",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2008-2370,"Apache Tomcat 4.1.0 through 4.1.37, 5.5.0 through 5.5.26, and 6.0.0 through 6.0.16, when a RequestDispatcher is used, performs path normalization before removing the query string from the URI, which allows remote attackers to conduct directory traversal attacks and read arbitrary files via a .. (dot dot) in a request parameter.",2008-08-04,2014-03-16,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-2370",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2008-5515,"Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, 6.0.0 through 6.0.18, and possibly earlier versions normalizes the target pathname before filtering the query string when using the RequestDispatcher method, which allows remote attackers to bypass intended access restrictions and conduct directory traversal attacks via .. (dot dot) sequences and the WEB-INF directory in a Request.",2009-06-17,2016-08-23,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-5515",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2008-5519,"The JK Connector (aka mod_jk) 1.2.0 through 1.2.26 in Apache Tomcat allows remote attackers to obtain sensitive information via an arbitrary request from an HTTP client, in opportunistic circumstances involving (1) a request from a different client that included a Content-Length header but no POST data or (2) a rapid series of requests, related to noncompliance with the AJP protocol's requirements for requests containing Content-Length headers.",2009-04-09,2010-05-04,2.6,4.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-5519",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-0033,"Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, and 6.0.0 through 6.0.18, when the Java AJP connector and mod_jk load balancing are used, allows remote attackers to cause a denial of service (application outage) via a crafted request with invalid headers, related to temporary blocking of connectors that have encountered errors, as demonstrated by an error involving a malformed HTTP Host header.",2009-06-08,2016-08-23,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-0033",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-0580,"Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, and 6.0.0 through 6.0.18, when FORM authentication is used, allows remote attackers to enumerate valid usernames via requests to /j_security_check with malformed URL encoding of passwords, related to improper error checking in the (1) MemoryRealm, (2) DataSourceRealm, and (3) JDBCRealm authentication realms, as demonstrated by a % (percent) value for the j_password parameter.",2009-06-08,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-0580",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-0781,"Cross-site scripting (XSS) vulnerability in jsp/cal/cal2.jsp in the calendar application in the examples web application in Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, and 6.0.0 through 6.0.18 allows remote attackers to inject arbitrary web script or HTML via the time parameter, related to ""invalid HTML.""",2009-03-10,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-0781",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-0783,"Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, and 6.0.0 through 6.0.18 permits web applications to replace an XML parser used for other web applications, which allows local users to read or modify the (1) web.xml, (2) context.xml, or (3) tld files of arbitrary web applications via a crafted application that is loaded earlier than the target application.",2016-06-24,2016-08-23,4.6,3.9,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-0783",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-2693,"Directory traversal vulnerability in Apache Tomcat 5.5.0 through 5.5.28 and 6.0.0 through 6.0.20 allows remote attackers to create or overwrite arbitrary files via a .. (dot dot) in an entry in a WAR file, as demonstrated by a ../../bin/catalina.bat entry.",2010-01-29,2016-08-23,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2693",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-2696,"Cross-site scripting (XSS) vulnerability in jsp/cal/cal2.jsp in the calendar application in the examples web application in Apache Tomcat on Red Hat Enterprise Linux 5, Desktop Workstation 5, and Linux Desktop 5 allows remote attackers to inject arbitrary web script or HTML via the time parameter, related to ""invalid HTML."" NOTE: this is due to a missing fix for CVE-2009-0781.",2016-10-27,2016-10-27,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2696",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-2901,"The autodeployment process in Apache Tomcat 5.5.0 through 5.5.28 and 6.0.0 through 6.0.20, when autoDeploy is enabled, deploys appBase files that remain from a failed undeploy, which might allow remote attackers to bypass intended authentication requirements via HTTP requests.",2010-01-29,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2901",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-2902,"Directory traversal vulnerability in Apache Tomcat 5.5.0 through 5.5.28 and 6.0.0 through 6.0.20 allows remote attackers to delete work-directory files via directory traversal sequences in a WAR filename, as demonstrated by the ...war filename.",2016-09-02,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2902",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2009-3548,"The Windows installer for Apache Tomcat 6.0.0 through 6.0.20, 5.5.0 through 5.5.28, and possibly earlier versions uses a blank default password for the administrative user, which allows remote attackers to gain privileges.",2009-11-13,2016-08-23,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-3548",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2010-1157,"Apache Tomcat 5.5.0 through 5.5.29 and 6.0.0 through 6.0.26 might allow remote attackers to discover the server's hostname or IP address by sending a request for a resource that requires (1) BASIC or (2) DIGEST authentication, and then reading the realm field in the WWW-Authenticate header in the reply.",2010-04-26,2016-08-23,2.6,4.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1157",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2010-2227,"Apache Tomcat 5.5.0 through 5.5.29, 6.0.0 through 6.0.27, and 7.0.0 beta does not properly handle an invalid Transfer-Encoding header, which allows remote attackers to cause a denial of service (application outage) or obtain sensitive information via a crafted header that interferes with ""recycling of a buffer.""",2010-07-13,2014-03-16,6.4,10.0,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2227",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2010-3718,"Apache Tomcat 7.0.0 through 7.0.3, 6.0.x, and 5.5.x, when running within a SecurityManager, does not make the ServletContext attribute read-only, which allows local web applications to read or write files outside of the intended working directory, as demonstrated using a directory traversal attack.",2011-02-10,2016-08-23,1.2,1.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-3718",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-0013,"Multiple cross-site scripting (XSS) vulnerabilities in the HTML Manager Interface in Apache Tomcat 5.5 before 5.5.32, 6.0 before 6.0.30, and 7.0 before 7.0.6 allow remote attackers to inject arbitrary web script or HTML, as demonstrated via the display-name tag.",2011-02-21,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-0013",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-1184,"The HTTP Digest Access Authentication implementation in Apache Tomcat 5.5.x before 5.5.34, 6.x before 6.0.33, and 7.x before 7.0.12 does not have the expected countermeasures against replay attacks, which makes it easier for remote attackers to bypass intended access restrictions by sniffing the network for valid requests, related to lack of checking of nonce (aka server nonce) and nc (aka nonce-count or client nonce count) values.",2012-01-16,2016-08-23,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-1184",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-2204,"Apache Tomcat 5.5.x before 5.5.34, 6.x before 6.0.33, and 7.x before 7.0.17, when the MemoryUserDatabase is used, creates log entries containing passwords upon encountering errors in JMX user creation, which allows local users to obtain sensitive information by reading a log file.",2011-06-30,2016-08-23,1.9,3.4,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-2204",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-2526,"Apache Tomcat 5.5.x before 5.5.34, 6.x before 6.0.33, and 7.x before 7.0.19, when sendfile is enabled for the HTTP APR or HTTP NIO connector, does not validate certain request attributes, which allows local users to bypass intended file access restrictions or cause a denial of service (infinite loop or JVM crash) by leveraging an untrusted web application.",2011-07-15,2016-08-23,4.4,3.4,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-2526",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-3190,"Certain AJP protocol connector implementations in Apache Tomcat 7.0.0 through 7.0.20, 6.0.0 through 6.0.33, 5.5.0 through 5.5.33, and possibly other versions allow remote attackers to spoof AJP requests, bypass authentication, and obtain sensitive information by causing the connector to interpret a request body as a new request.",2011-09-01,2016-08-23,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-3190",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-5062,"The HTTP Digest Access Authentication implementation in Apache Tomcat 5.5.x before 5.5.34, 6.x before 6.0.33, and 7.x before 7.0.12 does not check qop values, which might allow remote attackers to bypass intended integrity-protection requirements via a qop=auth value, a different vulnerability than CVE-2011-1184.",2012-01-16,2014-03-16,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-5062",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","beaf6079-7d71-4603-a80a-dac4be91e5e3",,"Apache Tomcat",5.5.7,maven,"tomcat:jasper-compiler:5.5.7",5.5.7,CVE-2011-5063,"The HTTP Digest Access Authentication implementation in Apache Tomcat 5.5.x before 5.5.34, 6.x before 6.0.33, and 7.x before 7.0.12 does not check realm values, which might allow remote attackers to bypass intended access restrictions by leveraging the availability of a protection space with weaker authentication or authorization requirements, a different vulnerability than CVE-2011-1184.",2012-01-16,2014-03-16,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-5063",MEDIUM,"2017-05-26 01:30:59.716"
